Wall time,Step,Value
1714812119.387341,155,92.57728576660156
1714812141.345012,157,91.78387451171875
1714812152.359883,158,91.38451385498047
1714812163.432028,159,90.98318481445312
1714812196.394656,162,89.81436157226562
1714812218.334744,164,88.9452896118164
1714812229.613169,165,88.53116607666016
1714812251.767342,167,87.69866943359375
1714812262.6697,168,87.28046417236328
1714812295.690623,171,86.01549530029297
1714812351.392286,176,83.86964416503906
1714812362.422844,177,83.43421936035156
1714812373.496668,178,82.99629974365234
1714812395.315732,180,82.11299133300781
1714812406.639228,181,81.66751098632812
1714812428.824516,183,80.76800537109375
1714812450.708098,185,79.85630798339844
1714812461.853113,186,79.3951416015625
1714812473.107688,187,78.92962646484375
1714812484.129736,188,78.45994567871094
1714812506.343592,190,77.50848388671875
1714812517.454267,191,77.0262451171875
1714812594.520544,198,73.5235595703125
1714812638.767958,202,71.4101333618164
1714812683.318729,206,69.20066833496094
1714812694.902737,207,68.63223266601562
1714812705.680007,208,68.05692291259766
1714812749.979266,212,65.6796875
1714812783.002232,215,63.80733871459961
1714812816.264481,218,61.84540557861328
1714812827.329338,219,61.16460418701172
1714812860.258748,222,59.06428527832031
1714812871.350005,223,58.43951416015625
1714812893.423755,225,57.594905853271484
1714812904.642094,226,57.29912185668945
1714812915.870904,227,56.932430267333984
1714812938.417974,229,55.53142166137695
1714812949.556947,230,54.48545837402344
1714812971.821168,232,52.015533447265625
1714812983.072209,233,50.76152420043945
1714812993.940083,234,49.59049987792969
1714813027.985967,237,46.52141571044922
1714813061.163056,240,43.58005905151367
1714813116.435874,245,38.2310676574707
1714813138.544235,247,35.713905334472656
1714813160.842381,249,32.86952209472656
1714813172.189017,250,31.32425880432129
1714813226.990069,255,22.946550369262695
1714813260.078882,258,17.840763092041016
1714813270.991845,259,16.237829208374023
1714813282.172106,260,15.488730430603027
1714813293.192259,261,17.223548889160156
1714813315.199404,263,14.62894058227539
1714813359.914383,267,11.838584899902344
1714813382.000241,269,10.758224487304688
1714813404.503148,271,9.794110298156738
1714813426.73312,273,8.735923767089844
1714813482.044365,278,7.370655536651611
1714813504.020227,280,6.296751499176025
1714813549.469837,284,5.420586109161377
1714813598.645819,289,5.179197788238525
1714813617.80984,291,4.974945068359375
1714813627.142741,292,6.3085126876831055
1714813655.505708,295,6.689326763153076
1714813674.617545,297,7.085594654083252
1714813684.170437,298,7.295228958129883
1714813693.805243,299,4.234079360961914
1714813712.910205,301,6.745223045349121
1714813722.330539,302,4.30242919921875
1714813731.846515,303,4.937524795532227
1714813770.131662,307,5.763085842132568
1714813779.70577,308,5.049450874328613
1714813798.862233,310,4.637523651123047
1714813827.487799,313,4.134951114654541
1714813865.83815,317,8.320663452148438
1714813875.329689,318,11.763420104980469
1714813885.450871,319,12.827227592468262
1714813895.01076,320,7.174140453338623
1714813914.315701,322,7.889742851257324
1714813947.595643,325,5.970180034637451
1714813958.895869,326,6.566305637359619
1714813970.1248,327,3.7331459522247314
1714814002.976632,330,3.6667935848236084
1714814013.858144,331,5.031915664672852
1714814035.8637,333,3.6555700302124023
1714814102.06197,339,4.6334638595581055
1714814124.209602,341,3.753384828567505
1714814157.344991,344,6.038754940032959
1714814168.380204,345,6.73859977722168
1714814190.42381,347,8.760968208312988
1714814201.499166,348,9.567220687866211
1714814256.585106,353,5.7044148445129395
1714814267.481277,354,6.707849025726318
1714814289.293579,356,4.057293891906738
1714814311.520518,358,4.6744704246521
1714814322.282959,359,5.760720252990723
1714814333.287484,360,5.8666229248046875
1714814366.48976,363,3.5749244689941406
1714814377.600453,364,3.814074993133545
1714814410.72259,367,8.1650972366333
1714814421.608759,368,12.365605354309082
1714814443.372937,370,18.719785690307617
1714814454.551988,371,9.26108455657959
1714814476.473143,373,10.086490631103516
1714814520.138225,377,5.542478084564209
1714814531.325872,378,4.294053554534912
1714814542.366442,379,6.899026870727539
1714814564.276484,381,5.693053245544434
1714814574.960766,382,4.394705772399902
1714814607.886324,385,3.390218496322632
1714814619.105557,386,4.957169055938721
1714814629.884546,387,3.5607049465179443
1714814640.963603,388,4.197930335998535
1714814663.080796,390,3.493396282196045
1714814674.214588,391,4.3419718742370605
1714814685.025023,392,3.3894670009613037
1714814696.183454,393,3.957235097885132
1714814795.371926,402,3.8347601890563965
1714814806.632325,403,3.6338701248168945
1714814830.541726,405,3.592653751373291
1714814863.412661,408,3.5165133476257324
1714814939.238647,415,22.004112243652344
1714814950.074813,416,54.41218185424805
1714814992.498033,420,25.485620498657227
1714815002.05249,421,11.280571937561035
1714815012.964405,422,18.315704345703125
1714815037.172294,424,8.79569149017334
1714815056.261081,426,3.145301342010498
1714815094.915472,430,9.408257484436035
1714815178.837644,439,4.588630199432373
1714815188.290197,440,4.495687484741211
1714815197.565053,441,3.0092380046844482
1714815206.838707,442,3.601419448852539
1714815225.416546,444,3.2781009674072266
1714815234.764657,445,3.0450282096862793
1714815262.768156,448,2.9079887866973877
1714815290.84781,451,2.999506711959839
1714815356.432825,458,2.888491630554199
1714815365.877006,459,2.9889862537384033
1714815375.111021,460,3.1046624183654785
1714815385.178551,461,2.9191830158233643
1714815403.761112,463,3.029803991317749
1714815413.067877,464,2.9317500591278076
1714815422.366206,465,2.8654158115386963
1714815441.243424,467,2.931534767150879
1714815450.494079,468,2.851553201675415
1714815459.939306,469,2.9220917224884033
1714815478.511471,471,2.8460261821746826
1714815497.18306,473,2.898136854171753
1714815506.409316,474,2.8419017791748047
1714815543.852213,478,2.8678553104400635
1714815609.21002,485,2.840975522994995
1714815637.130008,488,2.834195852279663
1714815646.560122,489,2.8427515029907227
1714815665.255164,491,2.8344485759735107
1714815684.8096,493,2.8374109268188477
1714815713.48771,496,2.8368358612060547
1714815833.266312,507,2.8492722511291504
1714815865.604322,510,2.8505640029907227
1714815875.941107,511,2.8534350395202637
1714815886.684532,512,2.8531267642974854
1714815908.34093,514,2.856505870819092
1714815929.90717,516,2.8601741790771484
1714815940.61871,517,2.8633923530578613
1714815962.00046,519,2.8670871257781982
1714816015.396225,524,2.8778738975524902
1714816026.054463,525,2.8809101581573486
1714816090.070526,531,2.895761489868164
1714816111.385489,533,2.9012491703033447
1714816122.021708,534,2.903979778289795
1714816132.608686,535,2.9072179794311523
1714816143.059087,536,2.909863233566284
1714816153.7349,537,2.9128501415252686
1714816164.429912,538,2.9159202575683594
1714816174.983343,539,2.918574333190918
1714816185.632332,540,2.9213004112243652
1714816196.200936,541,2.9246842861175537
1714816206.970632,542,2.9277286529541016
1714816228.570836,544,2.9334304332733154
1714816260.871851,547,2.9411978721618652
1714816271.535106,548,2.944051742553711
1714816282.337022,549,2.94695782661438
1714816303.736813,551,2.9659366607666016
1714816346.363263,555,3.1178317070007324
1714816367.749298,557,3.635695695877075
1714816389.524241,559,8.545117378234863
1714816432.423122,563,75.22325897216797
1714816443.190579,564,5.77478551864624
1714816453.981758,565,59.30913543701172
1714816475.035014,567,39.797664642333984
1714816496.182155,569,20.814659118652344
1714816518.063934,571,3.537504196166992
1714816539.502221,573,8.576539039611816
1714816550.777338,574,3.370166778564453
1714816582.862623,577,2.6049981117248535
1714816602.514535,579,8.080994606018066
1714816611.746548,580,4.0655598640441895
1714816621.095106,581,2.818411350250244
1714816630.352203,582,5.466854572296143
1714816639.686233,583,5.658452033996582
1714816649.150735,584,3.218916177749634
1714816667.685805,586,4.357479572296143
1714816677.014487,587,4.520895957946777
1714816723.488299,592,3.045772075653076
1714816732.635491,593,2.5263490676879883
1714816751.673578,595,3.3937344551086426
1714816760.857705,596,3.02140212059021
1714816770.189948,597,2.544139862060547
1714816797.92923,600,2.9351325035095215
1714816816.767768,602,2.5436015129089355
1714816835.482372,604,2.828723430633545
1714816855.199557,606,2.4971115589141846
1714816873.927096,608,2.710860013961792
1714816892.560839,610,2.4860446453094482
1714816902.17598,611,2.5403876304626465
1714816911.544153,612,2.623560905456543
1714816939.345569,615,2.4923019409179688
1714816981.301751,619,2.4667863845825195
1714816992.251477,620,2.508903741836548
1714817013.593607,622,2.4582865238189697
1714817024.603183,623,2.4482786655426025
1714817046.1293,625,2.4731078147888184
1714817089.493009,629,2.4507741928100586
1714817143.666472,634,2.413809299468994
1714817220.862595,641,2.3970348834991455
1714817231.8173,642,2.3900201320648193
1714817250.929226,644,2.3909754753112793
1714817260.104015,645,2.3843541145324707
1714817269.559982,646,2.3799147605895996
1714817278.850808,647,2.3803679943084717
1714817288.188845,648,2.3780343532562256
1714817297.57353,649,2.372854232788086
1714817316.304983,651,2.3709638118743896
1714817325.729122,652,2.367248296737671
1714817363.553691,656,2.356940269470215
1714817372.812991,657,2.355037212371826
1714817391.476558,659,2.3511898517608643
1714817410.729156,661,2.346729040145874
1714817439.03342,664,2.3403894901275635
1714817457.843559,666,2.3364036083221436
1714817467.404482,667,2.334235906600952
1714817477.031205,668,2.332756280899048
1714817505.051172,671,2.3274970054626465
1714817514.405154,672,2.325812578201294
1714817523.68272,673,2.3238039016723633
1714817533.048477,674,2.3223040103912354
1714817542.489442,675,2.320836305618286
1714817561.204661,677,2.3177924156188965
1714817570.61449,678,2.3164074420928955
1714817580.045673,679,2.314724922180176
1714817599.618458,681,2.3118979930877686
1714817610.614727,682,2.3104255199432373
1714817621.276518,683,2.309124231338501
1714817631.948358,684,2.3079047203063965
1714817642.679337,685,2.306522846221924
1714817653.46573,686,2.3052256107330322
1714817674.434082,688,2.3029415607452393
1714817685.365057,689,2.3019516468048096
1714817717.706064,692,2.298813581466675
1714817761.726072,696,2.2949275970458984
1714817796.069448,699,2.292477607727051
1714817806.076799,700,2.291802167892456
1714817815.458294,701,2.2912304401397705
1714817836.346941,703,2.289682388305664
1714817847.63664,704,2.2889533042907715
1714817857.834307,705,2.288227081298828
1714817867.989605,706,2.287564754486084
1714817887.833168,708,2.286444902420044
1714817898.425633,709,2.2860019207000732
1714817907.820426,710,2.2855968475341797
1714817945.179082,714,2.2841603755950928
1714817984.161213,718,2.2826645374298096
1714817994.654154,719,2.282254695892334
1714818015.060024,721,2.2814598083496094
1714818024.514409,722,2.2810845375061035
1714818034.5968,723,2.2806951999664307
1714818046.740329,724,2.2803609371185303
1714818058.875715,725,2.280043601989746
1714818071.942764,726,2.2797861099243164
1714818106.848513,729,2.2792553901672363
1714818116.67786,730,2.2791740894317627
1714818176.673252,736,2.278501510620117
1714818200.979389,738,2.278118133544922
1714818215.182052,739,2.2780418395996094
1714818225.626903,740,2.277998685836792
1714818235.89216,741,2.278057098388672
1714818258.33038,743,2.2781903743743896
1714818287.214821,746,2.2779388427734375
1714818296.713212,747,2.2779221534729004
1714818327.445981,750,2.278322219848633
1714818338.392026,751,2.2785251140594482
1714818349.065072,752,2.2787082195281982
1714818369.617957,754,2.278834819793701
1714818389.170665,756,2.2790961265563965
1714818419.182999,759,2.279717206954956
1714818429.852758,760,2.2798783779144287
1714818450.447822,762,2.2802422046661377
1714818481.898677,765,2.2807724475860596
1714818491.392443,766,2.2809925079345703
1714818500.809731,767,2.281235694885254
1714818519.709305,769,2.2817137241363525
1714818529.15359,770,2.2819080352783203
1714818539.099008,771,2.2821483612060547
1714818562.757713,773,2.2831404209136963
1714818573.070767,774,2.283806800842285
1714818582.424985,775,2.2844653129577637
1714818631.037178,780,2.2873830795288086
1714818672.755797,784,2.2886672019958496
1714818683.352702,785,2.289003610610962
1714818703.351433,787,2.289670705795288
1714818724.651976,789,2.2902050018310547
1714818744.877835,791,2.291022539138794
1714818756.315592,792,2.291696786880493
1714818771.086088,793,2.2924933433532715
1714818783.608265,794,2.293281316757202
1714818794.545543,795,2.2941784858703613
1714818806.482613,796,2.3038418292999268
1714818826.253145,798,2.3053481578826904
1714818847.857263,800,2.3006985187530518
1714818872.093589,802,2.300570249557495
1714818901.919327,805,2.3099679946899414
1714818920.891076,807,2.3125951290130615
1714818930.222382,808,2.31528377532959
1714818939.733938,809,2.3194351196289062
1714818980.896695,813,2.597341537475586
1714819000.025361,815,4.964991569519043
1714819009.356928,816,11.27037239074707
1714819028.027276,818,100.34506225585938
1714819055.780644,821,12.527190208435059
1714819074.302337,823,8.559399604797363
1714819083.629396,824,40.54488754272461
1714819092.899552,825,23.890460968017578
1714819121.079689,828,12.176079750061035
1714819148.900837,831,13.652957916259766
1714819158.139871,832,3.119607925415039
1714819176.525823,834,10.396065711975098
1714819195.305592,836,3.519986867904663
1714819215.417412,838,5.644985198974609
1714819262.011056,843,4.362267971038818
1714819280.843054,845,3.9903361797332764
1714819290.303644,846,2.7561283111572266
1714819299.665015,847,2.580721378326416
1714819308.994787,848,3.3295021057128906
1714819336.866931,851,2.9581196308135986
1714819392.845664,857,2.7259140014648438
1714819411.677806,859,2.8447704315185547
1714819420.93849,860,3.037461042404175
1714819430.269922,861,3.0164735317230225
1714819439.42077,862,2.8271238803863525
1714819448.791968,863,2.6765670776367188
1714819485.876857,867,2.8418147563934326
1714819504.430183,869,2.6708927154541016
1714819515.089594,870,2.704099655151367
1714819543.811352,873,2.7399258613586426
1714819553.059899,874,2.679744005203247
1714819562.505346,875,2.6634254455566406
1714819571.80944,876,2.6924102306365967
1714819581.278981,877,2.722022771835327
1714819601.153897,879,2.679392099380493
1714819611.781339,880,2.6500136852264404
1714819621.94025,881,2.6499736309051514
1714819632.349067,882,2.6677603721618652
1714819652.965668,884,2.661540985107422
1714819683.814904,887,2.6321067810058594
1714819704.728278,889,2.6368510723114014
1714819714.918607,890,2.623079776763916
1714819735.423497,892,2.606827735900879
1714819745.578561,893,2.609867811203003
1714819778.119707,896,2.5928049087524414
1714819788.341044,897,2.5868051052093506
1714819807.20922,899,2.5860464572906494
1714819816.663616,900,2.5820298194885254
1714819881.496958,907,2.549999475479126
1714819890.930905,908,2.5461630821228027
1714819900.00916,909,2.543828248977661
1714819909.342464,910,2.5410385131835938
1714819918.692028,911,2.5367302894592285
1714819927.97284,912,2.5318329334259033
1714819937.323429,913,2.5278024673461914
1714819955.933075,915,2.5219359397888184
1714819965.292289,916,2.518162727355957
1714819974.558664,917,2.5138604640960693
1714820002.498137,920,2.5035486221313477
1714820011.722171,921,2.499946117401123
1714820021.094636,922,2.4959182739257812
1714820030.517478,923,2.492042064666748
1714820049.106981,925,2.4853134155273438
1714820111.810048,931,2.4638326168060303
1714820121.250996,932,2.460141181945801
1714820130.720624,933,2.4564719200134277
1714820149.491604,935,2.449493408203125
1714820187.507003,939,2.4349114894866943
1714820216.094794,942,2.4239590167999268
1714820253.631685,945,2.4129855632781982
1714820295.326316,949,2.398138999938965
1714820332.22602,952,2.386835813522339
1714820343.726791,953,2.3830316066741943
1714820353.278877,954,2.3792221546173096
1714820372.172817,956,2.371533155441284
1714820381.6103,957,2.36763858795166
1714820391.134682,958,2.3637373447418213
1714820419.590987,961,2.351865530014038
1714820429.045947,962,2.347907781600952
1714820447.822558,964,2.339977741241455
1714820466.802297,966,2.332010507583618
1714820478.502035,967,2.3280396461486816
1714820498.210064,969,2.3200504779815674
1714820519.466817,971,2.312016725540161
1714820528.799049,972,2.3079938888549805
1714820549.322944,974,2.299954414367676
1714820569.782119,976,2.291813611984253
1714820579.23513,977,2.287745952606201
1714820590.885146,978,2.283681631088257
1714820601.762846,979,2.279607057571411
1714820647.099172,982,2.2673463821411133
1714820656.52879,983,2.2632429599761963
1714820666.048071,984,2.2591352462768555
1714820694.692813,987,2.2468786239624023
1714820705.614877,988,2.2428176403045654
1714820801.409164,996,2.2104415893554688
1714820829.829847,999,2.1982786655426025
1714820839.353093,1000,2.1942265033721924
1714820858.448896,1002,2.1861660480499268
1714820877.313416,1004,2.1781365871429443
1714820887.126825,1005,2.1741244792938232
1714820916.637081,1008,2.1622214317321777
1714820926.70467,1009,2.1583006381988525
1714820949.849034,1011,2.1504571437835693
1714820960.109664,1012,2.1465609073638916
1714820970.216002,1013,2.1426968574523926
1714820980.427977,1014,2.13883376121521
1714821009.890667,1017,2.127310037612915
1714821085.356523,1025,2.0967602729797363
1714821095.056847,1026,2.092958927154541
1714821104.746369,1027,2.089167833328247
1714821123.457519,1029,2.0815963745117188
1714821142.098807,1031,2.0740530490875244
1714821151.521639,1032,2.0703125
1714821160.857287,1033,2.0666041374206543
1714821179.733266,1035,2.059194326400757
1714821198.394733,1037,2.0518226623535156
1714821208.01704,1038,2.048133373260498
1714821217.400839,1039,2.0444679260253906
1714821245.764615,1042,2.033432722091675
1714821255.110798,1043,2.0297272205352783
1714821264.450185,1044,2.02603816986084
1714821311.649514,1049,2.007969856262207
1714821330.550969,1051,2.000823736190796
1714821340.052355,1052,1.9972366094589233
1714821358.833286,1054,1.9900991916656494
1714821368.294064,1055,1.9865707159042358
1714821386.968229,1057,1.979552149772644
1714821443.930056,1063,1.959121584892273
1714821453.224692,1064,1.9557628631591797
1714821472.244965,1066,1.9490772485733032
1714821490.987824,1068,1.94246244430542
1714821529.109152,1072,1.9294946193695068
1714821547.821661,1074,1.9231622219085693
1714821566.504281,1076,1.916881799697876
1714821585.230149,1078,1.9106513261795044
1714821603.906137,1080,1.9044785499572754
1714821622.779545,1082,1.8983469009399414
1714821632.271986,1083,1.895312786102295
1714821642.680414,1084,1.8922979831695557
1714821653.104085,1085,1.889318585395813
1714821663.685764,1086,1.8863577842712402
1714821706.932263,1090,1.8748732805252075
1714821728.19826,1092,1.869266390800476
1714821739.001618,1093,1.8665119409561157
1714821802.896441,1099,1.850561499595642
1714821825.105206,1101,1.8452677726745605
1714821847.459777,1103,1.8400025367736816
1714821858.099102,1104,1.837389588356018
1714821868.789001,1105,1.8348023891448975
1714821934.00952,1111,1.8197603225708008
1714821966.133614,1114,1.8126182556152344
1714821987.991437,1116,1.8079447746276855
1714822019.899149,1119,1.8010897636413574
1714822052.325726,1122,1.7945414781570435
1714822063.43403,1123,1.7923749685287476
1714822084.547092,1125,1.7881494760513306
1714822095.799949,1126,1.7860885858535767
1714822106.162255,1127,1.7840509414672852
1714822116.791401,1128,1.7820355892181396
1714822138.315379,1130,1.7780590057373047
1714822149.073057,1131,1.7761006355285645
1714822170.278867,1133,1.772254467010498
1714822181.218539,1134,1.7703756093978882
1714822192.113944,1135,1.7685545682907104
1714822221.03583,1138,1.7631309032440186
1714822230.394453,1139,1.761389136314392
1714822249.494704,1141,1.757956624031067
1714822330.459939,1149,1.7450190782546997
1714822339.724387,1150,1.7435342073440552
1714822349.178845,1151,1.7421236038208008
1714822358.490029,1152,1.740750789642334
1714822391.695643,1155,1.736681342124939
1714822403.517943,1156,1.7353147268295288
1714822416.274979,1157,1.733942985534668
1714822449.89612,1160,1.7299370765686035
1714822461.688167,1161,1.7286176681518555
1714822471.162727,1162,1.7273154258728027
1714822500.360423,1165,1.7234201431274414
1714822614.391885,1177,1.7099608182907104
1714822642.812818,1180,1.7068586349487305
1714822661.867248,1182,1.7048957347869873
1714822671.30203,1183,1.7039328813552856
1714822690.328076,1185,1.7020739316940308
1714822699.782704,1186,1.701174020767212
1714822728.254612,1189,1.6984893083572388
1714822756.625571,1192,1.6958012580871582
1714822766.146154,1193,1.694936990737915
1714822775.540167,1194,1.6940979957580566
1714822785.052618,1195,1.6932867765426636
1714822795.23003,1196,1.692442774772644
1714822805.153835,1197,1.6916369199752808
1714822815.002649,1198,1.6908234357833862
1714822824.47001,1199,1.68999183177948
1714822843.387776,1201,1.6882474422454834
1714822862.572047,1203,1.68667471408844
1714822871.998525,1204,1.6859781742095947
1714822893.076656,1206,1.684605360031128
1714822914.228952,1208,1.683328628540039
1714822935.560592,1210,1.6819976568222046
1714822945.854713,1211,1.681337833404541
1714822956.42452,1212,1.6806999444961548
1714822966.715868,1213,1.6800901889801025
1714822977.153834,1214,1.6794837713241577
1714822987.611309,1215,1.678873062133789
1714823029.801006,1219,1.6763867139816284
1714823082.955278,1224,1.673391580581665
1714823093.422768,1225,1.6727259159088135
1714823114.326844,1227,1.6715056896209717
1714823124.873321,1228,1.6709736585617065
1714823166.381025,1232,1.6689099073410034
1714823177.301821,1233,1.6684072017669678
1714823188.018026,1234,1.6679046154022217
1714823209.003873,1236,1.6669386625289917
1714823240.884245,1239,1.6656074523925781
1714823272.573077,1242,1.6642965078353882
1714823293.781395,1244,1.6634752750396729
1714823314.810369,1246,1.6626102924346924
1714823325.244764,1247,1.6621639728546143
1714823346.073856,1249,1.6611828804016113
1714823356.634606,1250,1.660695195198059
1714823388.053805,1253,1.6593891382217407
1714823398.62193,1254,1.6590176820755005
1714823408.945273,1255,1.6586925983428955
1714823429.907278,1257,1.6582099199295044
1714823440.370086,1258,1.6580151319503784
1714823451.158787,1259,1.657857060432434
1714823472.245895,1261,1.6574976444244385
1714823482.713489,1262,1.657371163368225
1714823493.193999,1263,1.6572743654251099
1714823503.616473,1264,1.657122015953064
1714823514.311163,1265,1.6568222045898438
1714823524.760254,1266,1.6565093994140625
1714823577.292638,1271,1.6555726528167725
1714823588.172745,1272,1.6554572582244873
1714823609.007989,1274,1.6551237106323242
1714823650.976291,1278,1.6546061038970947
1714823661.347256,1279,1.6545428037643433
1714823681.207292,1281,1.6543501615524292
1714823719.445868,1285,1.6539479494094849
1714823738.531925,1287,1.6539325714111328
1714823757.344358,1289,1.6537047624588013
1714823776.407952,1291,1.6534889936447144
1714823785.949034,1292,1.6534394025802612
1714823795.464651,1293,1.6534571647644043
1714823804.919456,1294,1.6535348892211914
1714823823.789197,1296,1.6534113883972168
1714823852.124285,1299,1.6532859802246094
1714823861.648378,1300,1.6532788276672363
1714823880.878182,1302,1.653444766998291
1714823892.17193,1303,1.6536685228347778
1714823901.911031,1304,1.654000997543335
1714823922.050809,1306,1.6579227447509766
1714823961.284075,1310,2.204303026199341
1714823981.295798,1312,9.821035385131836
1714823994.348084,1313,33.69802474975586
1714824018.800552,1315,284.9348449707031
1714824030.82523,1316,235.4538116455078
1714824063.630522,1319,15.463983535766602
1714824076.314,1320,43.93474578857422
1714824132.239323,1325,23.585554122924805
1714824143.484168,1326,6.241949558258057
1714824157.659092,1327,5.6778244972229
1714824167.999675,1328,15.114253997802734
1714824187.523959,1330,19.71388816833496
1714824206.514859,1332,15.899691581726074
1714824217.119159,1333,17.606122970581055
1714824226.856371,1334,18.22844696044922
1714824236.273427,1335,16.542884826660156
1714824247.248718,1336,13.481637001037598
1714824259.164342,1337,10.582503318786621
1714824290.284687,1340,8.971329689025879
1714824324.664496,1343,7.452452182769775
1714824346.698782,1345,6.492696285247803
1714824377.23521,1347,6.786724090576172
1714824392.540828,1348,6.77696418762207
1714824407.72597,1349,6.609208583831787
1714824425.760297,1350,6.444900989532471
1714824441.113643,1351,6.419569492340088
1714824483.357712,1355,7.072640419006348
1714824530.331478,1359,6.894518852233887
1714824550.024344,1361,6.93881893157959
1714824560.014803,1362,6.970827579498291
1714824590.069846,1365,6.9348015785217285
1714824600.149847,1366,6.922540187835693
1714824610.357933,1367,6.93241548538208
1714824642.013489,1370,6.986202239990234
1714824672.280257,1373,6.877188205718994
1714824681.959898,1374,6.831775665283203
1714824691.682313,1375,6.797461986541748
1714824711.784733,1377,6.756896018981934
1714824722.032096,1378,6.739580154418945
1714824731.685058,1379,6.720190048217773
1714824761.200563,1382,6.670955181121826
1714824781.554906,1384,6.650395393371582
1714824791.106632,1385,6.633346080780029
1714824801.17772,1386,6.607515335083008
1714824811.646602,1387,6.573695659637451
1714824821.856737,1388,6.534971237182617
1714824832.355489,1389,6.494894504547119
1714824853.042243,1391,6.419693470001221
1714824862.951329,1392,6.384645462036133
1714824896.504579,1395,6.281093597412109
1714824950.409801,1400,6.108571529388428
1714825074.376837,1412,5.633433818817139
1714825083.7866,1413,5.599220275878906
1714825093.30149,1414,5.564736843109131
1714825102.797087,1415,5.529716968536377
1714825140.487596,1419,5.3889288902282715
1714825169.208434,1422,5.289644241333008
1714825178.717786,1423,5.2578253746032715
1714825197.500622,1425,5.195416450500488
1714825207.008288,1426,5.164338111877441
1714825216.481571,1427,5.133069038391113
1714825225.94679,1428,5.101436138153076
1714825244.817194,1430,5.0369648933410645
1714825263.809277,1432,4.97170352935791
1714825273.486832,1433,4.939187049865723
1714825283.274125,1434,4.906826019287109
1714825302.278021,1436,4.842763423919678
1714825312.189247,1437,4.810935020446777
1714825321.596547,1438,4.779088020324707
1714825340.896456,1440,4.714981555938721
1714825359.533888,1442,4.649924278259277
1714825416.041882,1448,4.453681945800781
1714825434.963584,1450,4.389203071594238
1714825481.833911,1455,4.229581832885742
1714825491.206606,1456,4.197768688201904
1714825529.665895,1460,4.072093486785889
1714825578.066795,1465,3.9179201126098633
1714825588.551602,1466,3.887240171432495
1714825626.842189,1470,3.7654542922973633
1714825664.774723,1474,3.64548921585083
1714825693.393795,1477,3.556788206100464
1714825724.760455,1480,3.468841314315796
1714825734.968728,1481,3.4397459030151367
1714825745.345387,1482,3.4108152389526367
1714825776.470703,1485,3.325150966644287
1714825786.634915,1486,3.2969114780426025
1714825818.021142,1489,3.213144540786743
1714825838.723312,1491,3.157866954803467
1714825849.125124,1492,3.130441665649414
1714825859.297183,1493,3.1031813621520996
1714825934.003562,1500,2.9173717498779297
1714825944.394668,1501,2.891735792160034
1714825954.438949,1502,2.8663387298583984
1714825964.709495,1503,2.8412296772003174
1714825985.299255,1505,2.7918930053710938
1714825995.896114,1506,2.7675046920776367
1714826006.21637,1507,2.7433550357818604
