Wall time,Step,Value
1714913556.120682,111,9.062469482421875
1714913561.15778,112,8.978443145751953
1714913566.135747,113,8.840495109558105
1714913570.833711,114,8.765152931213379
1714913575.678373,115,8.621589660644531
1714913580.54246,116,8.495820999145508
1714913585.195696,117,8.389162063598633
1714913590.02315,118,8.358831405639648
1714913594.665074,119,8.239950180053711
1714913599.435236,120,8.177840232849121
1714913604.088376,121,8.000710487365723
1714913610.089739,122,7.889138698577881
1714913614.788348,123,7.705991744995117
1714913620.107471,124,7.65457820892334
1714913627.98433,125,7.569187641143799
1714913633.728679,126,7.548590660095215
1714913639.886408,127,7.407097339630127
1714913644.840793,128,7.3141913414001465
1714913650.089769,129,7.160011291503906
1714913655.425268,130,7.080950736999512
1714913662.069113,131,6.967803955078125
1714913667.322073,132,6.931706428527832
1714913672.612127,133,6.830183029174805
1714913679.212213,134,6.788985252380371
1714913684.704208,135,6.659035682678223
1714913690.321335,136,6.594982147216797
1714913695.765142,137,6.4686079025268555
1714913701.458703,138,6.419558048248291
1714913707.560625,139,6.317305088043213
1714913712.999731,140,6.286856651306152
1714913718.284457,141,6.188146591186523
1714913725.222947,142,6.145838260650635
1714913730.464236,143,6.033633232116699
1714913735.221377,144,5.982317924499512
1714913740.451909,145,5.876054763793945
1714913745.986064,146,5.841021537780762
1714913752.593466,147,5.744846343994141
1714913758.193694,148,5.720401287078857
1714913764.151313,149,5.619541645050049
1714913769.740016,150,5.591682434082031
1714913774.78638,151,5.486338138580322
1714913779.877855,152,5.455449104309082
1714913784.84605,153,5.358526229858398
1714913790.238968,154,5.333085536956787
1714913795.759135,155,5.2461748123168945
1714913800.633899,156,5.222577095031738
1714913805.599539,157,5.137613773345947
1714913810.515757,158,5.116161823272705
1714913815.93011,159,5.030029296875
1714913821.556622,160,5.00181770324707
1714913826.583336,161,4.917422294616699
1714913831.664924,162,4.8893303871154785
1714913836.559778,163,4.817188739776611
1714913842.461065,164,4.8062214851379395
1714913847.823784,165,4.7297563552856445
1714913853.897982,166,4.710093975067139
1714913859.259937,167,4.624563217163086
1714913865.080005,168,4.60290002822876
1714913870.740459,169,4.525826454162598
1714913876.587366,170,4.513394355773926
1714913883.000422,171,4.445642471313477
1714913889.036796,172,4.436554431915283
1714913894.168037,173,4.367157459259033
1714913898.85574,174,4.3527116775512695
1714913903.609449,175,4.281124114990234
1714913908.768092,176,4.265168190002441
1714913913.579877,177,4.198293209075928
1714913919.193867,178,4.186120986938477
1714913924.68539,179,4.124140739440918
1714913930.160199,180,4.113066673278809
1714913935.462655,181,4.052688121795654
1714913941.015308,182,4.039251327514648
1714913945.942593,183,3.980884552001953
1714913950.964013,184,3.9658215045928955
1714913956.105829,185,3.910984516143799
1714913961.488991,186,3.896176338195801
1714913966.561171,187,3.8447952270507812
1714913971.347679,188,3.830569267272949
1714913976.632682,189,3.7818074226379395
1714913982.250513,190,3.76766300201416
1714913989.010356,191,3.7182459831237793
1714913994.238626,192,3.70419979095459
1714914000.219,193,3.654946804046631
1714914005.699485,194,3.64247989654541
1714914012.031235,195,3.5943784713745117
1714914017.963899,196,3.58229923248291
1714914023.296816,197,3.535581111907959
1714914028.258465,198,3.523193359375
1714914033.258945,199,3.47849178314209
1714914038.50899,200,3.465837001800537
1714914043.603082,201,3.409762382507324
1714914048.899407,202,3.4048831462860107
1714914054.113978,203,3.384047031402588
1714914058.940424,204,3.380575180053711
1714914063.7803,205,3.337599992752075
1714914069.569629,206,3.3117966651916504
1714914074.871192,207,3.262826442718506
1714914079.679389,208,3.2401418685913086
1714914084.604481,209,3.2004737854003906
1714914089.299511,210,3.189600944519043
1714914094.10358,211,3.1579935550689697
1714914098.883909,212,3.1506264209747314
1714914103.708199,213,3.118091583251953
1714914108.371969,214,3.1046805381774902
1714914113.286411,215,3.0660665035247803
1714914118.004397,216,3.047847270965576
1714914122.769933,217,3.01008677482605
1714914127.435763,218,2.993877410888672
1714914132.277019,219,2.9606456756591797
1714914137.318465,220,2.9481451511383057
1714914142.226196,221,2.9179511070251465
1714914146.99195,222,2.905355930328369
1714914152.317782,223,2.874988555908203
1714914157.0467,224,2.860194206237793
1714914161.845677,225,2.829117774963379
1714914166.787278,226,2.8139829635620117
1714914171.477846,227,2.782705307006836
1714914176.20334,228,2.7668094635009766
1714914180.909294,229,2.735607624053955
1714914185.729588,230,2.7177064418792725
1714914190.468549,231,2.6861579418182373
1714914195.219631,232,2.667959213256836
1714914199.942333,233,2.637277841567993
1714914204.792616,234,2.622744560241699
1714914209.515673,235,2.5905206203460693
1714914214.287073,236,2.574148178100586
1714914219.079403,237,2.5463881492614746
1714914223.804917,238,2.5290818214416504
1714914228.640063,239,2.505582332611084
1714914233.406711,240,2.489206552505493
1714914238.311689,241,2.4642770290374756
1714914243.164922,242,2.446882724761963
1714914247.856899,243,2.418936252593994
1714914252.580431,244,2.3993120193481445
1714914257.327789,245,2.372037649154663
1714914262.048291,246,2.3532752990722656
1714914266.833151,247,2.329536199569702
1714914271.680488,248,2.3113045692443848
1714914276.629433,249,2.290163040161133
1714914281.339382,250,2.273573875427246
1714914286.153283,251,2.252656936645508
1714914290.939825,252,2.240410327911377
1714914295.661784,253,2.218376636505127
1714914300.331952,254,2.2007765769958496
1714914305.11916,255,2.171988010406494
1714914309.995243,256,2.149790048599243
1714914315.05063,257,2.1196541786193848
1714914319.870855,258,2.096686840057373
1714914324.746954,259,2.067967653274536
1714914329.45013,260,2.044844627380371
1714914334.236913,261,2.0210342407226562
1714914338.941514,262,2.0057361125946045
1714914343.848367,263,1.9821648597717285
1714914348.528162,264,1.9646556377410889
1714914353.136967,265,1.9324350357055664
1714914357.916943,266,1.9067280292510986
1714914362.68002,267,1.862091064453125
1714914367.437297,268,1.8455463647842407
1714914372.162954,269,1.8194148540496826
1714914376.987444,270,1.818128228187561
1714914381.673215,271,1.8249855041503906
1714914386.336552,272,1.900949478149414
1714914390.94495,273,1.916778802871704
1714914395.730983,274,1.9299883842468262
1714914400.380548,275,1.7954528331756592
1714914405.149307,276,1.7384393215179443
1714914409.976221,277,1.6595324277877808
1714914414.693914,278,1.6854313611984253
1714914419.33577,279,1.7148640155792236
1714914423.9303,280,1.9291787147521973
1714914428.749539,281,1.8521078824996948
1714914433.364463,282,1.8457109928131104
1714914438.033724,283,1.6426987648010254
1714914442.741848,284,1.6519453525543213
1714914447.591614,285,1.5910751819610596
1714914452.256409,286,1.6781413555145264
1714914457.070642,287,1.5929994583129883
1714914462.089584,288,1.5807321071624756
1714914468.069744,289,1.4244349002838135
1714914473.487312,290,1.428956151008606
1714914478.476923,291,1.3499341011047363
1714914484.290727,292,1.3859102725982666
1714914490.317234,293,1.3445180654525757
1714914495.90823,294,1.3587061166763306
1714914502.474594,295,1.2705349922180176
1714914507.646952,296,1.2582511901855469
1714914512.703945,297,1.1932222843170166
1714914517.872086,298,1.1930896043777466
1714914522.766953,299,1.1579701900482178
1714914527.663796,300,1.1571444272994995
1714914532.308002,301,1.1177911758422852
1714914537.034913,302,1.1045935153961182
1714914541.793776,303,1.0619170665740967
1714914546.834842,304,1.0519765615463257
1714914551.9872,305,1.016426920890808
1714914556.732307,306,1.0083354711532593
1714914561.360491,307,0.983401894569397
1714914566.215933,308,0.9741021394729614
1714914570.904871,309,0.9536875486373901
1714914575.584186,310,0.9420056939125061
1714914580.451996,311,0.921565055847168
1714914585.148349,312,0.908890962600708
1714914589.893502,313,0.8888956904411316
1714914594.582281,314,0.877259373664856
1714914599.459434,315,0.8594932556152344
1714914604.137657,316,0.8483825922012329
1714914608.942268,317,0.8329134583473206
1714914613.946954,318,0.8221466541290283
1714914618.814657,319,0.8074450492858887
1714914623.55809,320,0.7971990704536438
1714914628.32315,321,0.7819477915763855
1714914633.006729,322,0.77131187915802
1714914637.859496,323,0.7551122903823853
1714914642.535211,324,0.7436391115188599
1714914647.26522,325,0.7284833192825317
1714914652.100304,326,0.7167906761169434
1714914656.912486,327,0.7038538455963135
1714914661.638249,328,0.6929135322570801
1714914666.308028,329,0.6807449460029602
1714914671.205369,330,0.6703718304634094
1714914675.930426,331,0.6573079824447632
1714914680.866575,332,0.6469430327415466
1714914685.570239,333,0.633330225944519
1714914690.550514,334,0.6227324604988098
1714914695.281682,335,0.6101523637771606
1714914700.220956,336,0.599306583404541
1714914705.018889,337,0.5881125926971436
1714914709.810978,338,0.5781090259552002
1714914714.573539,339,0.5676756501197815
1714914719.386654,340,0.558631181716919
1714914724.201884,341,0.5467646718025208
1714914729.082142,342,0.5378066897392273
1714914733.779985,343,0.5256833434104919
1714914738.591292,344,0.5163291096687317
1714914743.374133,345,0.5057262778282166
1714914748.157181,346,0.4963357448577881
1714914752.889589,347,0.48698654770851135
1714914757.777155,348,0.47833800315856934
1714914762.544271,349,0.4690054655075073
1714914767.187011,350,0.4608536958694458
1714914771.897089,351,0.4510103464126587
1714914776.700988,352,0.44333940744400024
1714914781.417371,353,0.4336634576320648
1714914786.14891,354,0.4259627163410187
1714914790.9053,355,0.41705384850502014
1714914796.65695,356,0.40936046838760376
1714914801.595252,357,0.40118420124053955
1714914806.282832,358,0.39389610290527344
1714914811.155436,359,0.38602471351623535
1714914815.857088,360,0.3791919946670532
1714914820.711235,361,0.37132009863853455
1714914825.427718,362,0.3648461401462555
1714914831.135579,363,0.35711541771888733
1714914835.879765,364,0.3508355915546417
1714914841.014857,365,0.3435153663158417
1714914845.633184,366,0.3373990058898926
1714914850.469695,367,0.33053886890411377
1714914855.234941,368,0.32467228174209595
1714914859.982541,369,0.318163126707077
1714914864.7338,370,0.31257879734039307
1714914869.522835,371,0.30631640553474426
1714914874.150624,372,0.3009827136993408
1714914878.978713,373,0.2949555814266205
1714914885.32412,374,0.2898522615432739
1714914891.147992,375,0.284099817276001
1714914897.182343,376,0.27922704815864563
1714914902.161452,377,0.27375105023384094
1714914907.059025,378,0.2691119313240051
1714914914.667971,379,0.2638874053955078
1714914921.550985,380,0.25945591926574707
1714914927.970429,381,0.25446683168411255
1714914936.005983,382,0.25022852420806885
1714914942.040071,383,0.24547603726387024
1714914946.839395,384,0.241421639919281
1714914952.025086,385,0.23691058158874512
1714914957.114608,386,0.23304405808448792
1714914962.206811,387,0.22875258326530457
1714914967.169263,388,0.22506357729434967
1714914972.478454,389,0.22097590565681458
1714914978.812456,390,0.21745675802230835
1714914984.526052,391,0.2135644257068634
1714914989.84737,392,0.21020641922950745
1714914995.063967,393,0.2065034806728363
1714915000.302697,394,0.20329850912094116
1714915005.289272,395,0.1997828185558319
1714915010.155358,396,0.19672730565071106
1714915014.987036,397,0.19338442385196686
1714915019.741348,398,0.19046711921691895
1714915024.520814,399,0.1872912347316742
1714915029.354846,400,0.1844942271709442
1714915034.147254,401,0.181489497423172
1714915038.934676,402,0.17882169783115387
1714915044.636456,403,0.1760099232196808
1714915049.508395,404,0.17351019382476807
1714915056.562934,405,0.17077815532684326
1714915062.177142,406,0.16843757033348083
1714915067.643843,407,0.16575103998184204
1714915072.470341,408,0.16348198056221008
1714915079.407667,409,0.16095060110092163
1714915084.486274,410,0.1587378978729248
1714915089.749211,411,0.1563844382762909
1714915094.828382,412,0.1542673408985138
1714915100.179267,413,0.15204858779907227
1714915105.496943,414,0.1500663459300995
1714915110.663493,415,0.14792774617671967
1714915117.641453,416,0.14604651927947998
1714915122.729371,417,0.14397652447223663
1714915128.154974,418,0.14214783906936646
1714915133.067678,419,0.14018255472183228
1714915138.703712,420,0.13839790225028992
1714915145.282124,421,0.13654762506484985
1714915150.553865,422,0.1348353624343872
1714915155.975298,423,0.1330726146697998
1714915160.880113,424,0.13143369555473328
1714915166.20114,425,0.12974350154399872
1714915171.948957,426,0.12816934287548065
1714915176.866025,427,0.12654390931129456
1714915181.947473,428,0.1250183880329132
1714915186.901715,429,0.12346506118774414
1714915191.857593,430,0.12199471145868301
1714915196.9071,431,0.12052315473556519
1714915201.660718,432,0.11910724639892578
1714915206.575203,433,0.11770828813314438
1714915211.514001,434,0.11635062098503113
1714915216.88893,435,0.11501682549715042
1714915221.675539,436,0.11371412128210068
1714915226.433715,437,0.11243871599435806
1714915231.117023,438,0.11118779331445694
1714915235.957887,439,0.10996727645397186
1714915240.797038,440,0.10876161605119705
1714915246.912339,441,0.1075904443860054
1714915252.219863,442,0.1064276471734047
1714915256.967041,443,0.10530059039592743
1714915261.832838,444,0.1041649878025055
1714915266.597519,445,0.10311000794172287
1714915271.305341,446,0.10201359540224075
1714915276.210615,447,0.10098551213741302
1714915280.914731,448,0.09992851316928864
1714915285.681944,449,0.0989123210310936
1714915290.42714,450,0.09789976477622986
1714915295.284199,451,0.09690029919147491
1714915299.993431,452,0.0959339290857315
1714915305.497593,453,0.09496738761663437
1714915310.865885,454,0.09403043985366821
1714915315.766687,455,0.09309744089841843
1714915320.496122,456,0.09217550605535507
1714915325.287066,457,0.09127230197191238
1714915330.078347,458,0.0903632789850235
1714915334.894515,459,0.08948539197444916
1714915339.610036,460,0.08859504759311676
1714915344.354575,461,0.08773596584796906
1714915349.137669,462,0.0868648886680603
1714915353.834393,463,0.08601661771535873
1714915358.579517,464,0.08516743779182434
1714915363.252521,465,0.08433128893375397
1714915368.087635,466,0.08350405097007751
1714915372.774812,467,0.08266785740852356
1714915377.601331,468,0.08183176070451736
1714915382.41225,469,0.08107868582010269
1714915387.172615,470,0.08043386787176132
1714915391.917892,471,0.07975377142429352
1714915396.74492,472,0.07911860942840576
1714915401.571097,473,0.07842621952295303
1714915406.336647,474,0.07778500020503998
1714915411.03265,475,0.07709459960460663
1714915416.065025,476,0.07645637542009354
1714915420.885633,477,0.0757925882935524
1714915425.639535,478,0.07517210394144058
1714915430.371908,479,0.07454392313957214
1714915435.187953,480,0.07394564896821976
1714915439.970723,481,0.07334853708744049
1714915444.724937,482,0.07276928424835205
1714915449.534216,483,0.07219238579273224
1714915454.353514,484,0.07162870466709137
1714915459.12675,485,0.0710677057504654
1714915463.789499,486,0.07051832973957062
1714915468.57823,487,0.06997048854827881
1714915473.532262,488,0.06943231076002121
1714915478.353049,489,0.06889589875936508
1714915483.05607,490,0.06836958974599838
1714915488.037161,491,0.06784268468618393
1714915492.688886,492,0.06732481718063354
1714915497.501921,493,0.06680384278297424
1714915502.218059,494,0.06629152595996857
1714915507.159217,495,0.0657697319984436
1714915511.909536,496,0.06528712809085846
1714915517.283165,497,0.06486858427524567
1714915521.994587,498,0.0644742101430893
1714915526.86708,499,0.06404851377010345
1714915531.599123,500,0.06365495920181274
1714915536.401805,501,0.06323622912168503
1714915541.258106,502,0.0628533586859703
1714915546.015723,503,0.06245018541812897
1714915551.296056,504,0.06207588315010071
1714915556.02106,505,0.06168292462825775
1714915560.934884,506,0.06130973994731903
1714915565.688667,507,0.06092577800154686
1714915570.447175,508,0.06055664271116257
1714915575.181013,509,0.06015970557928085
1714915580.134414,510,0.059786878526210785
1714915585.437936,511,0.05938762053847313
1714915590.654148,512,0.05901235714554787
1714915596.027825,513,0.05861704796552658
1714915601.072429,514,0.05824778228998184
1714915605.786169,515,0.0578736811876297
1714915610.601527,516,0.05752360075712204
1714915615.609721,517,0.05716793239116669
1714915620.681262,518,0.05683710053563118
1714915625.444625,519,0.05649922415614128
1714915630.253271,520,0.05618441477417946
1714915635.089158,521,0.05586129054427147
1714915639.925748,522,0.05555875599384308
1714915644.704713,523,0.055247098207473755
1714915649.569987,524,0.05495595186948776
1714915654.331106,525,0.05466219782829285
1714915659.122817,526,0.054390981793403625
1714915663.78188,527,0.054105162620544434
1714915668.716293,528,0.05384489893913269
1714915673.418311,529,0.05356845259666443
1714915678.21072,530,0.053316351026296616
1714915682.913823,531,0.053048621863126755
1714915687.776917,532,0.0528014674782753
1714915692.521575,533,0.052541784942150116
1714915697.272811,534,0.05229996144771576
1714915702.21277,535,0.052044741809368134
1714915706.909378,536,0.051809340715408325
1714915711.681336,537,0.05155853182077408
1714915716.446938,538,0.051328372210264206
1714915721.301545,539,0.05108096823096275
1714915725.996132,540,0.05085383355617523
1714915730.760103,541,0.05061019957065582
1714915735.397956,542,0.05038218945264816
1714915740.351462,543,0.05015246942639351
1714915745.261698,544,0.0499408133327961
1714915750.039101,545,0.04971768707036972
1714915756.081445,546,0.04951201751828194
1714915761.586451,547,0.04929568991065025
1714915766.207834,548,0.049095913767814636
1714915771.025304,549,0.04888831079006195
1714915775.812716,550,0.048693954944610596
1714915780.569395,551,0.04849354922771454
1714915785.250518,552,0.048303209245204926
1714915790.044126,553,0.048112355172634125
1714915794.809139,554,0.04792807996273041
1714915799.586601,555,0.04774385690689087
1714915804.25043,556,0.04756494611501694
1714915809.144443,557,0.047385651618242264
1714915813.916021,558,0.047210853546857834
1714915819.419628,559,0.047036413103342056
1714915824.125298,560,0.04686341434717178
1714915828.982319,561,0.046694085001945496
1714915833.697253,562,0.04652131348848343
1714915838.463212,563,0.046356264501810074
1714915843.24367,564,0.04618542641401291
1714915848.049778,565,0.046025101095438004
1714915852.7512,566,0.04585853964090347
1714915857.435692,567,0.045703619718551636
1714915862.368538,568,0.04554169997572899
1714915867.06836,569,0.04539038985967636
1714915871.921363,570,0.04523138701915741
1714915876.702967,571,0.045084454119205475
1714915881.625886,572,0.0449286624789238
1714915886.28737,573,0.04478466138243675
1714915891.072173,574,0.044632647186517715
1714915895.74637,575,0.0444910004734993
1714915900.632201,576,0.04433746263384819
1714915905.365114,577,0.04420074075460434
1714915910.095466,578,0.0440509095788002
1714915914.970312,579,0.0439218133687973
1714915919.738843,580,0.04378671944141388
1714915924.525973,581,0.04366277903318405
1714915929.240521,582,0.04352870211005211
1714915934.087188,583,0.043405596166849136
1714915938.751311,584,0.04327238351106644
1714915943.483118,585,0.04315214604139328
1714915948.130091,586,0.043017685413360596
1714915953.060448,587,0.04290251433849335
1714915957.762806,588,0.042770057916641235
1714915962.554214,589,0.04265861213207245
1714915967.325944,590,0.042528823018074036
1714915972.060734,591,0.042419835925102234
1714915976.756456,592,0.04228898882865906
1714915981.550437,593,0.042181842029094696
1714915986.353133,594,0.04205209016799927
1714915991.158862,595,0.041954848915338516
1714915995.7875,596,0.04183507710695267
1714916000.535622,597,0.04173398017883301
1714916005.527602,598,0.04161475598812103
1714916010.21696,599,0.041514068841934204
1714916014.964497,600,0.04139075055718422
1714916019.71453,601,0.04129250720143318
1714916024.461413,602,0.041167207062244415
1714916029.258402,603,0.041072048246860504
1714916034.034658,604,0.04094152897596359
1714916038.952623,605,0.04085921123623848
1714916043.741991,606,0.040746040642261505
1714916048.441843,607,0.04066234827041626
1714916053.253947,608,0.0405501127243042
1714916058.046063,609,0.04046439379453659
1714916062.809518,610,0.04035358875989914
1714916067.483305,611,0.04026717692613602
1714916072.403673,612,0.04015326872467995
1714916077.246522,613,0.04007508233189583
1714916082.028797,614,0.03997179493308067
1714916086.688136,615,0.039894234389066696
1714916091.458245,616,0.03978449106216431
1714916096.176537,617,0.039704713970422745
1714916100.905497,618,0.03958682715892792
1714916105.685017,619,0.039514124393463135
1714916110.479957,620,0.039407938718795776
1714916115.273937,621,0.03933456540107727
1714916120.325424,622,0.039225563406944275
1714916125.186326,623,0.03914989158511162
1714916129.867446,624,0.039032988250255585
1714916134.609827,625,0.03896605223417282
1714916139.304301,626,0.03886549919843674
1714916144.160638,627,0.03879589959979057
1714916148.898253,628,0.03869254142045975
1714916153.653811,629,0.03862076997756958
1714916158.325192,630,0.03851643577218056
1714916163.258561,631,0.038449354469776154
1714916167.96032,632,0.038368068635463715
1714916172.691937,633,0.038304269313812256
1714916177.606564,634,0.03821548447012901
1714916182.351772,635,0.038146890699863434
1714916187.074487,636,0.03804685175418854
1714916191.758956,637,0.037979163229465485
1714916196.665648,638,0.03787248581647873
1714916201.33873,639,0.0378093346953392
1714916206.148465,640,0.0376969650387764
1714916210.783735,641,0.0376398041844368
1714916215.643916,642,0.03753777965903282
1714916220.390354,643,0.03748833015561104
1714916225.138154,644,0.03740524500608444
1714916229.938343,645,0.037343379110097885
1714916234.701842,646,0.03725755587220192
1714916239.376134,647,0.03718864172697067
1714916244.126068,648,0.037096988409757614
1714916248.958091,649,0.037037916481494904
1714916253.655049,650,0.036950793117284775
1714916258.379364,651,0.03688833490014076
1714916263.040915,652,0.03678756207227707
1714916267.890613,653,0.03673790022730827
1714916272.677444,654,0.0366593562066555
1714916277.456309,655,0.03660514950752258
1714916282.284837,656,0.036525942385196686
1714916287.04925,657,0.03647089749574661
1714916291.777014,658,0.03638887405395508
1714916296.538855,659,0.03633754327893257
1714916301.334023,660,0.036265648901462555
1714916306.044821,661,0.036215439438819885
1714916310.738919,662,0.03614629805088043
1714916315.766671,663,0.03610285371541977
1714916320.60935,664,0.036042194813489914
1714916325.396426,665,0.036013491451740265
1714916330.063453,666,0.035972513258457184
1714916334.897081,667,0.03594748675823212
1714916339.572947,668,0.03592264652252197
1714916344.283008,669,0.03591177612543106
1714916348.99666,670,0.03591840714216232
1714916353.701454,671,0.035937290638685226
1714916358.406773,672,0.03599666431546211
1714916362.999424,673,0.03606297820806503
1714916367.680045,674,0.03620770201086998
1714916372.411606,675,0.03635525330901146
1714916377.121374,676,0.03663849085569382
1714916381.749709,677,0.03692351654171944
1714916386.568755,678,0.03743420168757439
1714916391.177072,679,0.03796438127756119
1714916395.821804,680,0.03886060416698456
1714916400.461419,681,0.03985321521759033
1714916405.209859,682,0.04144808650016785
1714916409.903049,683,0.0433008074760437
1714916414.514551,684,0.04618579149246216
1714916419.603218,685,0.049576789140701294
1714916424.30612,686,0.054817456752061844
1714916429.046709,687,0.06070084869861603
1714916434.029656,688,0.07011984288692474
1714916439.267999,689,0.07952696084976196
1714916444.514135,690,0.09636923670768738
1714916449.707383,691,0.11097230017185211
1714916454.897556,692,0.1437993049621582
1714916460.297034,693,0.18336741626262665
1714916466.719348,694,0.30254313349723816
1714916471.786809,695,0.5575400590896606
1714916477.318163,696,1.7293553352355957
1714916482.646336,697,6.171627998352051
1714916487.848984,698,3.000717878341675
1714916492.928639,699,1.6384391784667969
1714916498.575255,700,0.6525102257728577
1714916504.53421,701,0.8199946880340576
1714916509.802559,702,0.9621646404266357
1714916515.024636,703,0.4521152079105377
1714916520.349523,704,0.26904842257499695
1714916525.604555,705,0.49254992604255676
1714916530.860846,706,0.3433297872543335
1714916535.940445,707,0.19452035427093506
1714916541.215255,708,0.21630606055259705
1714916546.469937,709,0.16074222326278687
1714916551.725187,710,0.13043487071990967
1714916557.098153,711,0.1143016442656517
1714916562.328079,712,0.13879802823066711
1714916567.500256,713,0.12325604259967804
1714916572.648562,714,0.10581132024526596
1714916577.88744,715,0.10283274948596954
1714916583.23658,716,0.10745720565319061
1714916588.627863,717,0.10741429775953293
1714916593.799984,718,0.10009168088436127
1714916598.987006,719,0.10276926308870316
1714916604.164889,720,0.10807722061872482
1714916609.533009,721,0.1090727299451828
1714916614.475187,722,0.12280603498220444
1714916619.90346,723,0.13808491826057434
1714916625.114439,724,0.1672150194644928
1714916630.347777,725,0.21076294779777527
1714916635.32327,726,0.2622169256210327
1714916641.128698,727,0.3231641352176666
1714916646.284354,728,0.37941139936447144
1714916651.566562,729,0.41621607542037964
1714916656.628356,730,0.43409061431884766
1714916662.050225,731,0.4341442883014679
1714916667.141591,732,0.41886645555496216
1714916672.37218,733,0.39146628975868225
1714916677.647457,734,0.346855103969574
1714916682.856938,735,0.3000916540622711
1714916687.953502,736,0.254515677690506
1714916693.183258,737,0.20481958985328674
1714916698.498069,738,0.16444271802902222
1714916703.666132,739,0.12865816056728363
1714916709.015128,740,0.1001858338713646
1714916714.195722,741,0.08069874346256256
1714916719.585675,742,0.06688039749860764
1714916724.716256,743,0.05903107300400734
1714916729.96975,744,0.055737175047397614
1714916735.05283,745,0.05554452911019325
1714916740.49308,746,0.05722316354513168
1714916745.588346,747,0.06004743278026581
